Customer_ID,Customer_Status,Churn,Churn_Score,Churn_Category,Churn_Reason,Satisfaction_Score,CLTV,Age,Gender,Senior_Citizen,Tenure_in_Months,Contract,Monthly_Charge,Total_Charges,Total_Revenue,Internet_Service,Internet_Type,Phone_Service,Unlimited_Data,Avg_Monthly_GB_Download,Avg_Monthly_Long_Distance_Charges,City,State,Country,Payment_Method
1157-BQCUW,Churned,1,82,Competitor,Competitor had better devices,1,2591,59,Male,0,1,Month-to-Month,$74.95,$74.95,$105.02,1,Fiber Optic,1,1,26,$30.07,Fall River Mills,California,United States,Bank Withdrawal
5934-TSSAU,Stayed,0,49,,,5,5903,51,Female,0,23,Month-to-Month,$75.30,"$1,702.90","$2,823.69",1,Fiber Optic,1,1,75,$48.73,Landers,California,United States,Credit Card
4833-QTJNO,Stayed,0,49,,,3,5261,66,Male,1,67,Month-to-Month,$83.85,"$5,588.80","$8,597.10",1,Fiber Optic,1,1,20,$44.90,Coulterville,California,United States,Bank Withdrawal
6097-EQISJ,Churned,1,82,Competitor,Competitor had better devices,1,4688,41,Female,0,66,One Year,$102.45,"$6,615.15","$9,963.97",1,Fiber Optic,1,0,12,$48.77,Los Angeles,California,United States,Credit Card
1496-GGSUK,Churned,1,83,Attitude,Attitude of service provider,1,4095,68,Female,1,1,Month-to-Month,$25.70,$25.70,$25.70,1,Cable,0,1,9,$0.00,Fulton,California,United States,Mailed Check
3417-TSCIC,Stayed,0,49,,,5,4161,19,Male,0,29,One Year,$24.85,$788.05,$788.05,1,DSL,0,1,59,$0.00,Cloverdale,California,United States,Credit Card
5161-XEUVX,Stayed,0,49,,,3,2615,23,Male,0,37,Two Year,$94.30,"$3,460.95","$3,946.76",1,Fiber Optic,1,1,58,$13.13,Lynwood,California,United States,Credit Card
6439-PKTRR,Stayed,0,49,,,4,4412,50,Female,0,70,Two Year,$80.70,"$5,617.95","$5,905.65",1,Cable,1,1,16,$4.11,San Diego,California,United States,Bank Withdrawal
7931-PXHFC,Churned,1,83,Dissatisfaction,Poor expertise of phone support,3,3818,46,Male,0,38,One Year,$62.30,"$2,354.80","$4,110.78",1,Cable,1,1,14,$46.21,Duarte,California,United States,Credit Card
6504-VBLFL,Stayed,0,49,,,3,6231,38,Male,0,55,Two Year,$58.60,"$3,068.60","$3,433.25",1,DSL,1,1,23,$6.63,Madeline,California,United States,Bank Withdrawal
5740-YHGTW,Stayed,0,49,,,4,4551,62,Male,0,70,Month-to-Month,$97.55,"$6,669.05","$8,935.65",1,Fiber Optic,1,1,53,$32.38,Los Angeles,California,United States,Credit Card
3094-JOJAI,Stayed,0,49,,,5,2643,63,Male,0,18,Month-to-Month,$74.15,"$1,387.00","$1,465.84",1,Fiber Optic,1,1,20,$4.38,Maxwell,California,United States,Credit Card
2272-JKMSI,Stayed,0,49,,,4,4306,42,Female,0,62,One Year,$110.80,"$6,840.95","$7,662.45",1,Fiber Optic,1,1,57,$13.25,Roseville,California,United States,Bank Withdrawal
5915-ANOEI,Stayed,0,49,,,4,4408,40,Male,0,70,Two Year,$79.15,"$5,536.50","$8,291.00",1,DSL,1,1,2,$39.35,Corcoran,California,United States,Credit Card
2160-GPFXD,Stayed,0,49,,,3,5725,25,Male,0,54,Two Year,$65.65,"$3,566.70","$4,894.56",1,DSL,1,1,52,$24.59,Davis,California,United States,Credit Card
0727-BMPLR,Churned,1,83,Competitor,Competitor offered higher download speeds,3,5679,66,Female,1,55,One Year,$100.00,"$5,509.30","$7,665.20",1,Fiber Optic,1,0,7,$37.38,Fresno,California,United States,Bank Withdrawal
7729-JTEEC,Joined,0,49,,,5,5456,33,Male,0,2,Month-to-Month,$44.50,$90.05,$151.79,1,DSL,1,1,19,$30.87,Olympic Valley,California,United States,Bank Withdrawal
3217-FZDMN,Churned,1,83,Competitor,Competitor had better devices,1,3676,66,Female,1,8,Month-to-Month,$94.45,$742.95,$784.63,1,Fiber Optic,1,1,8,$5.21,Los Angeles,California,United States,Credit Card
4750-ZRXIU,Churned,1,83,Competitor,Competitor had better devices,1,2467,68,Female,1,4,Month-to-Month,$84.60,$360.10,$386.82,1,Cable,1,1,17,$6.68,Palo Alto,California,United States,Bank Withdrawal
3481-JHUZH,Stayed,0,49,,,5,5757,36,Male,0,41,Month-to-Month,$80.25,"$3,439.00","$5,051.81",1,Fiber Optic,1,1,3,$39.39,Forks Of Salmon,California,United States,Bank Withdrawal
6734-FQAJX,Stayed,0,49,,,4,4143,65,Male,1,67,Two Year,$105.05,"$7,171.70","$9,465.11",1,Fiber Optic,1,1,11,$34.23,Somerset,California,United States,Bank Withdrawal
9142-XMYJH,Stayed,0,49,,,5,5227,46,Female,0,29,Month-to-Month,$19.35,$601.60,$681.64,0,,1,0,0,$2.76,Fresno,California,United States,Credit Card
7083-MIOPC,Stayed,0,49,,,4,5733,62,Female,0,72,Two Year,$20.25,"$1,566.90","$4,616.82",0,,1,0,0,$42.36,Burbank,California,United States,Credit Card
5357-TZHPP,Churned,1,83,Attitude,Attitude of support person,2,5745,67,Male,1,9,Month-to-Month,$84.40,$732.50,"$1,009.70",1,Fiber Optic,1,1,18,$30.80,Wheatland,California,United States,Credit Card
1980-KXVPM,Churned,1,83,Competitor,Competitor had better devices,1,3553,68,Female,1,3,Month-to-Month,$75.05,$256.25,$327.71,1,Fiber Optic,1,1,30,$23.82,El Centro,California,United States,Credit Card
2075-PUEPR,Stayed,0,49,,,3,5248,46,Male,0,55,Two Year,$19.35,"$1,153.25","$2,511.75",0,,1,0,0,$24.70,Newport Coast,California,United States,Bank Withdrawal
9591-YVTEB,Stayed,0,49,,,3,5829,77,Male,1,55,Month-to-Month,$44.85,"$2,479.05","$2,479.05",1,DSL,0,1,30,$0.00,National City,California,United States,Bank Withdrawal
3853-LYGAM,Stayed,0,49,,,4,3139,58,Male,0,17,Month-to-Month,$95.65,"$1,640.00","$1,999.38",1,Fiber Optic,1,1,5,$21.14,Meadow Vista,California,United States,Bank Withdrawal
9801-NOSHQ,Stayed,0,49,,,3,3058,50,Male,0,23,One Year,$19.80,$465.45,$493.05,0,,1,0,0,$1.20,Shingletown,California,United States,Credit Card
5887-IKKYO,Stayed,0,49,,,4,4777,54,Male,0,58,Two Year,$94.35,"$5,563.65","$5,854.23",1,Fiber Optic,1,1,23,$5.01,Pomona,California,United States,Bank Withdrawal
6475-VHUIZ,Stayed,0,49,,,5,5140,47,Female,0,23,Month-to-Month,$54.25,"$1,221.55","$2,116.94",1,Cable,1,1,4,$38.93,Myers Flat,California,United States,Bank Withdrawal
5143-WMWOG,Churned,1,83,Attitude,Attitude of support person,2,2051,62,Male,0,1,Month-to-Month,$19.95,$19.95,$37.56,0,,1,0,0,$17.61,Stratford,California,United States,Bank Withdrawal
5501-TVMGM,Joined,0,49,,,5,3255,21,Male,0,1,Month-to-Month,$55.25,$55.25,$154.44,1,DSL,1,0,69,$39.19,Canby,California,United States,Bank Withdrawal
4182-BGSIQ,Stayed,0,49,,,3,3196,46,Female,0,10,Month-to-Month,$19.80,$196.75,$387.25,0,,1,0,0,$19.05,Durham,California,United States,Bank Withdrawal
4160-AMJTL,Churned,1,83,Attitude,Attitude of support person,2,5432,74,Female,1,8,Month-to-Month,$19.65,$164.30,$387.90,0,,1,0,0,$27.95,Fellows,California,United States,Bank Withdrawal
3878-AVSOQ,Joined,0,49,,,4,5033,68,Female,1,1,Two Year,$71.25,$71.25,$98.85,1,Fiber Optic,1,0,2,$17.60,La Jolla,California,United States,Bank Withdrawal
3890-RTCMS,Stayed,0,49,,,4,3446,29,Male,0,16,Month-to-Month,$49.45,$799.00,"$1,574.20",1,DSL,1,1,59,$48.45,Millville,California,United States,Credit Card
9758-MFWGD,Stayed,0,49,,,5,2617,75,Female,1,48,One Year,$29.90,"$1,388.75","$1,388.75",1,DSL,0,1,19,$0.00,Hawthorne,California,United States,Bank Withdrawal
1935-IMVBB,Stayed,0,49,,,4,5955,43,Male,0,56,Month-to-Month,$89.70,"$4,952.95","$5,123.53",1,Fiber Optic,1,1,14,$3.79,San Diego,California,United States,Credit Card
8849-PRIQJ,Stayed,0,49,,,3,4103,53,Female,0,67,One Year,$109.40,"$7,281.60","$7,464.36",1,Fiber Optic,1,1,19,$3.30,Simi Valley,California,United States,Bank Withdrawal
0818-OCPZO,Churned,1,83,Competitor,Competitor offered more data,3,2571,80,Male,1,27,Month-to-Month,$81.45,"$2,122.05","$3,280.62",1,Fiber Optic,1,1,5,$42.91,Los Angeles,California,United States,Bank Withdrawal
5020-ZSTTY,Churned,1,83,Competitor,Competitor made better offer,1,4149,70,Female,1,54,One Year,$82.45,"$4,350.10","$5,002.42",1,DSL,1,1,5,$12.08,San Diego,California,United States,Bank Withdrawal
7841-FCRQD,Stayed,0,49,,,3,3160,27,Female,0,33,One Year,$53.75,"$1,857.30","$2,367.15",1,Cable,1,1,59,$15.45,Walnut,California,United States,Credit Card
7776-QWNFX,Churned,1,83,Attitude,Attitude of support person,3,4795,71,Male,1,30,Month-to-Month,$50.40,"$1,527.50","$1,667.00",1,DSL,1,1,29,$4.65,Chino,California,United States,Bank Withdrawal
4609-KNNWG,Stayed,0,49,,,5,4870,36,Female,0,27,Two Year,$19.90,$550.10,$614.90,0,,1,0,0,$2.40,Dunnigan,California,United States,Credit Card
0428-IKYCP,Stayed,0,49,,,4,5233,56,Male,0,22,Month-to-Month,$87.00,"$1,850.65","$2,921.61",1,Fiber Optic,1,1,18,$48.68,Sonora,California,United States,Bank Withdrawal
1875-QIVME,Churned,1,83,Attitude,Attitude of support person,3,4690,26,Female,0,2,Month-to-Month,$104.40,$242.80,$220.38,1,Fiber Optic,1,1,53,$11.51,Tujunga,California,United States,Bank Withdrawal
1702-CCFNJ,Stayed,0,49,,,3,4729,39,Male,0,52,Month-to-Month,$61.35,"$3,169.55","$5,491.35",1,Cable,1,1,3,$44.65,Los Angeles,California,United States,Bank Withdrawal
0197-PNKNK,Stayed,0,49,,,3,5629,47,Female,0,69,One Year,$84.45,"$5,848.60","$8,574.08",1,Fiber Optic,1,0,16,$38.92,Scotts Valley,California,United States,Bank Withdrawal
8123-QBNAZ,Stayed,0,49,,,3,4102,39,Female,0,36,Month-to-Month,$104.50,"$3,684.95","$5,258.15",1,Fiber Optic,1,1,26,$43.70,Scott Bar,California,United States,Credit Card
5419-JKZNQ,Stayed,0,49,,,3,2009,65,Male,1,30,Month-to-Month,$77.90,"$2,351.45","$2,437.25",1,Fiber Optic,1,1,19,$2.86,La Mesa,California,United States,Mailed Check
3933-DQPWX,Stayed,0,49,,,3,5174,48,Female,0,50,Two Year,$39.70,"$1,932.75","$1,932.75",1,DSL,0,1,6,$0.00,Barstow,California,United States,Credit Card
6223-DHJGV,Stayed,0,49,,,4,5956,56,Female,0,42,One Year,$20.65,$958.10,"$1,934.60",0,,1,0,0,$23.25,Los Angeles,California,United States,Credit Card
2974-GGUXS,Stayed,0,48,,,5,3273,74,Female,1,36,Month-to-Month,$91.95,"$3,301.05","$3,690.81",1,Fiber Optic,1,1,16,$11.32,Granite Bay,California,United States,Credit Card
3913-FCUUW,Stayed,0,48,,,3,4463,52,Female,0,72,Two Year,$70.45,"$5,165.70","$5,658.90",1,DSL,1,1,19,$6.85,Hanford,California,United States,Bank Withdrawal
2868-MZAGQ,Churned,1,83,Dissatisfaction,Service dissatisfaction,1,5533,49,Male,0,1,Month-to-Month,$79.25,$79.25,$99.23,1,Fiber Optic,1,1,5,$19.98,Modesto,California,United States,Bank Withdrawal
9801-GDWGV,Churned,1,83,Competitor,Competitor made better offer,2,4811,52,Female,0,39,Month-to-Month,$103.45,"$3,994.45","$5,349.31",1,Fiber Optic,1,1,28,$34.74,Temecula,California,United States,Bank Withdrawal
1767-CJKBA,Stayed,0,48,,,4,6025,39,Male,0,66,Two Year,$25.10,"$1,697.70","$4,940.28",0,,1,0,0,$49.13,Richmond,California,United States,Credit Card
1208-DNHLN,Churned,1,83,Other,Don't know,2,4580,60,Male,0,23,One Year,$48.35,"$1,067.15","$1,200.55",1,DSL,1,1,12,$5.80,Grizzly Flats,California,United States,Credit Card
5203-XEHAX,Stayed,0,48,,,3,3445,55,Female,0,34,One Year,$64.35,"$2,053.05","$3,555.70",1,DSL,1,1,7,$45.56,Macdoel,California,United States,Bank Withdrawal
5325-UWTWJ,Stayed,0,48,,,4,5722,47,Male,0,31,Month-to-Month,$90.55,"$2,929.75","$3,624.77",1,Fiber Optic,1,1,21,$22.42,Berkeley,California,United States,Credit Card
8519-IMDHU,Churned,1,83,Competitor,Competitor had better devices,1,4981,74,Male,1,15,Month-to-Month,$85.60,"$1,345.55","$2,024.30",1,Cable,1,1,22,$45.25,Alderpoint,California,United States,Bank Withdrawal
4585-HETAI,Churned,1,83,Dissatisfaction,Service dissatisfaction,1,5026,25,Female,0,4,Month-to-Month,$73.75,$325.45,$519.37,1,Fiber Optic,1,1,58,$48.48,Huntington Park,California,United States,Bank Withdrawal
6608-QQLVK,Churned,1,83,Competitor,Competitor made better offer,3,2077,35,Male,0,1,Month-to-Month,$50.50,$50.50,$90.08,1,DSL,1,1,28,$39.58,Bangor,California,United States,Bank Withdrawal
7252-NTGSS,Joined,0,48,,,3,4131,43,Female,0,1,Month-to-Month,$45.15,$45.15,$87.49,1,DSL,1,1,10,$42.34,Redondo Beach,California,United States,Credit Card
7384-GHBPI,Churned,1,83,Attitude,Attitude of support person,2,2987,61,Male,0,3,Month-to-Month,$35.15,$99.75,$99.75,1,Cable,0,1,13,$0.00,San Dimas,California,United States,Bank Withdrawal
8967-SZQAS,Stayed,0,48,,,5,3185,25,Female,0,14,Month-to-Month,$50.45,$765.45,"$1,454.53",1,DSL,1,0,48,$39.22,Hornitos,California,United States,Bank Withdrawal
1379-FRVEB,Stayed,0,48,,,4,4602,31,Male,0,15,Month-to-Month,$91.00,"$1,430.05","$1,883.35",1,Fiber Optic,1,1,12,$30.22,San Bernardino,California,United States,Bank Withdrawal
3957-LXOLK,Churned,1,83,Competitor,Competitor offered more data,1,5030,75,Female,1,28,Month-to-Month,$106.15,"$3,152.50","$3,423.26",1,Fiber Optic,1,1,28,$9.67,Shingletown,California,United States,Bank Withdrawal
7209-JCUDS,Churned,1,83,Competitor,Competitor had better devices,1,2832,25,Male,0,10,Month-to-Month,$94.90,"$1,048.85","$1,451.05",1,Fiber Optic,1,1,41,$40.22,Stockton,California,United States,Bank Withdrawal
6651-AZVTJ,Churned,1,83,Attitude,Attitude of support person,1,6088,27,Male,0,49,Month-to-Month,$99.80,"$4,872.45","$7,302.51",1,Fiber Optic,1,0,73,$46.94,Pomona,California,United States,Bank Withdrawal
6967-PEJLL,Stayed,0,48,,,4,2308,23,Male,0,37,One Year,$40.20,"$1,525.35","$1,525.35",1,Cable,0,1,52,$0.00,San Diego,California,United States,Bank Withdrawal
3301-VKTGC,Stayed,0,48,,,3,4380,27,Male,0,68,One Year,$85.50,"$5,696.60","$7,714.16",1,Fiber Optic,1,1,85,$29.67,Huron,California,United States,Bank Withdrawal
8714-EUHJO,Churned,1,83,Dissatisfaction,Poor expertise of online support,2,5219,39,Female,0,31,Month-to-Month,$91.15,"$2,995.45","$4,194.22",1,Cable,1,0,13,$38.67,Castella,California,United States,Bank Withdrawal
1915-OAKWD,Stayed,0,48,,,3,2870,56,Female,0,16,One Year,$19.30,$360.35,"$1,065.15",0,,1,0,0,$44.05,Belvedere Tiburon,California,United States,Bank Withdrawal
6177-PEVRA,Stayed,0,48,,,4,4975,58,Female,0,48,Two Year,$55.50,"$2,627.35","$3,252.79",1,DSL,1,1,5,$13.03,Corcoran,California,United States,Credit Card
4489-SNOJF,Churned,1,83,Other,Don't know,1,5898,28,Female,0,35,Month-to-Month,$72.25,"$2,568.55","$3,453.00",1,DSL,1,1,82,$25.27,Deer Park,California,United States,Bank Withdrawal
4818-DRBQT,Churned,1,83,Attitude,Attitude of support person,3,5189,29,Male,0,29,Month-to-Month,$80.15,"$2,265.25","$3,020.12",1,Fiber Optic,1,1,47,$26.03,Farmersville,California,United States,Bank Withdrawal
8879-ZKJOF,Stayed,0,48,,,4,5556,57,Female,0,41,One Year,$79.85,"$3,320.75","$4,887.36",1,DSL,1,1,5,$38.21,Gardena,California,United States,Bank Withdrawal
9933-QRGTX,Stayed,0,48,,,4,4905,59,Female,0,60,Two Year,$97.20,"$5,611.75","$7,561.75",1,Fiber Optic,1,1,13,$32.50,Windsor,California,United States,Bank Withdrawal
5821-MMEIL,Stayed,0,48,,,5,4408,43,Female,0,57,Two Year,$19.90,"$1,115.60","$3,672.62",0,,1,0,0,$44.86,Nipton,California,United States,Bank Withdrawal
1853-ARAAQ,Stayed,0,48,,,5,2510,47,Female,0,26,Month-to-Month,$50.35,"$1,277.50","$1,277.50",1,DSL,0,1,7,$0.00,Cayucos,California,United States,Credit Card
4472-VESGY,Stayed,0,48,,,4,5123,41,Female,0,52,Month-to-Month,$98.15,"$4,993.40","$6,610.08",1,Fiber Optic,1,1,28,$31.09,Durham,California,United States,Bank Withdrawal
6434-TTGJP,Stayed,0,48,,,3,5671,49,Male,0,10,Two Year,$53.70,$521.00,$498.03,1,Cable,0,1,24,$0.00,Geyserville,California,United States,Credit Card
3161-ONRWK,Stayed,0,48,,,3,4053,35,Male,0,60,One Year,$65.85,"$3,928.30","$6,542.50",1,DSL,1,1,30,$43.57,Hydesville,California,United States,Bank Withdrawal
5998-DZLYR,Stayed,0,48,,,5,4676,55,Female,0,61,Two Year,$94.35,"$5,703.00","$7,206.66",1,Fiber Optic,1,1,13,$25.14,Sutter,California,United States,Bank Withdrawal
0096-FCPUF,Stayed,0,48,,,3,5039,58,Male,0,30,Month-to-Month,$64.50,"$1,888.45","$1,967.65",1,DSL,1,1,15,$2.64,Santa Rosa,California,United States,Mailed Check
0568-ONFPC,Churned,1,83,Other,Moved,1,2102,34,Male,0,5,Month-to-Month,$25.90,$135.00,$335.25,0,,1,0,0,$40.05,San Francisco,California,United States,Bank Withdrawal
5931-FLJJF,Churned,1,83,Attitude,Attitude of service provider,2,3669,75,Male,1,7,Month-to-Month,$70.10,$467.55,$559.67,1,Fiber Optic,1,1,22,$16.05,Midway City,California,United States,Credit Card
2446-BEGGB,Churned,1,83,Attitude,Attitude of support person,3,3330,79,Female,1,6,Month-to-Month,$98.25,$560.60,$844.70,1,Fiber Optic,1,1,29,$47.35,Lakewood,California,United States,Bank Withdrawal
4654-GGUII,Stayed,0,48,,,4,4624,28,Female,0,18,One Year,$40.20,$711.95,$801.95,1,DSL,0,0,48,$0.00,Smartville,California,United States,Credit Card
9530-GRMJG,Stayed,0,48,,,4,5568,63,Male,0,70,Two Year,$84.10,"$5,979.70","$8,697.80",1,DSL,1,1,24,$38.83,Whittier,California,United States,Bank Withdrawal
6543-CPZMK,Churned,1,83,Competitor,Competitor offered more data,2,2573,32,Male,0,9,Month-to-Month,$29.95,$248.95,$258.95,1,DSL,0,0,9,$0.00,Ventura,California,United States,Bank Withdrawal
0975-VOOVL,Joined,0,48,,,4,4699,34,Female,0,3,Month-to-Month,$29.20,$98.50,$98.50,1,DSL,0,1,22,$0.00,Agoura Hills,California,United States,Credit Card
5949-EBSQK,Churned,1,83,Price,Price too high,2,2131,44,Male,0,4,Month-to-Month,$61.45,$229.55,$338.51,1,DSL,1,1,21,$27.24,Sunset Beach,California,United States,Credit Card
5651-YLPRD,Stayed,0,48,,,5,4970,45,Female,0,32,Month-to-Month,$86.10,"$2,723.75","$3,706.87",1,Fiber Optic,1,0,57,$26.66,Danville,California,United States,Bank Withdrawal
2250-IVBWA,Stayed,0,48,,,3,5168,47,Male,0,64,Month-to-Month,$81.05,"$5,135.35","$8,302.71",1,Fiber Optic,1,1,12,$49.49,San Jose,California,United States,Bank Withdrawal
8571-ZCMCX,Stayed,0,48,,,3,3248,37,Female,0,47,Two Year,$60.00,"$2,768.65","$2,768.65",1,DSL,0,1,25,$0.00,Fresno,California,United States,Credit Card
3340-QBBFM,Stayed,0,48,,,3,4017,65,Male,1,36,One Year,$54.10,"$1,992.85","$3,689.52",1,DSL,1,1,28,$47.16,Petaluma,California,United States,Credit Card
2969-VAPYH,Stayed,0,48,,,3,4363,28,Female,0,67,One Year,$60.50,"$3,870.00","$6,281.33",1,DSL,1,1,73,$35.99,Fresno,California,United States,Credit Card
8735-IJJEG,Stayed,0,48,,,3,4253,27,Male,0,14,Month-to-Month,$50.20,$668.85,$725.55,1,DSL,1,1,59,$4.05,Guatay,California,United States,Credit Card
9786-YWNHU,Stayed,0,48,,,3,5733,62,Female,0,63,Two Year,$63.55,"$4,014.20","$4,178.54",1,DSL,1,0,27,$1.18,Fontana,California,United States,Credit Card
8384-FZBJK,Stayed,0,48,,,3,6351,37,Female,0,57,Month-to-Month,$100.60,"$5,611.70","$7,456.79",1,Fiber Optic,1,1,28,$32.37,San Mateo,California,United States,Bank Withdrawal
1053-MXTTK,Stayed,0,48,,,4,5730,63,Female,0,72,Two Year,$108.65,"$7,726.35","$8,767.47",1,Fiber Optic,1,1,29,$14.46,North Hollywood,California,United States,Bank Withdrawal
2790-XUYMV,Stayed,0,48,,,4,4777,19,Male,0,71,One Year,$85.45,"$6,028.95","$8,293.14",1,Fiber Optic,1,1,30,$31.89,Mount Hamilton,California,United States,Credit Card
6614-YOLAC,Stayed,0,48,,,4,4151,31,Female,0,71,Two Year,$58.65,"$4,145.25","$4,145.25",1,Cable,0,1,8,$0.00,Oakland,California,United States,Credit Card
0743-HRVFF,Stayed,0,48,,,5,4132,42,Female,0,51,One Year,$56.15,"$2,898.95","$2,898.95",1,DSL,0,1,76,$0.00,Bakersfield,California,United States,Bank Withdrawal
7803-XOCCZ,Stayed,0,48,,,3,6099,54,Female,0,52,Month-to-Month,$84.05,"$4,326.80","$5,988.72",1,Fiber Optic,1,1,26,$31.96,Anza,California,United States,Bank Withdrawal
0230-UBYPQ,Stayed,0,48,,,3,5089,76,Male,1,63,One Year,$36.10,"$2,298.90","$2,298.90",1,DSL,0,1,7,$0.00,Hyampom,California,United States,Bank Withdrawal
7055-HNEOJ,Joined,0,48,,,4,2662,34,Male,0,3,Month-to-Month,$55.80,$154.55,$167.12,1,Cable,1,1,6,$4.19,El Dorado Hills,California,United States,Mailed Check
5066-GFJMM,Joined,0,48,,,5,3716,55,Female,0,3,Month-to-Month,$19.90,$45.75,$169.83,0,,1,0,0,$41.36,Eureka,California,United States,Credit Card
6896-SRVYQ,Stayed,0,48,,,5,4374,69,Male,1,44,One Year,$73.85,"$3,122.40","$5,293.04",1,Fiber Optic,1,0,3,$47.06,Camino,California,United States,Bank Withdrawal
0749-IRGQE,Stayed,0,48,,,4,4118,68,Female,1,13,Month-to-Month,$45.30,$528.45,$528.45,1,DSL,0,1,9,$0.00,Buena Park,California,United States,Bank Withdrawal
6323-AYBRX,Churned,1,83,Price,Price too high,3,5084,51,Male,0,59,Two Year,$19.35,"$1,099.60","$2,656.55",0,,1,0,0,$26.63,Ontario,California,United States,Credit Card
3580-REOAC,Churned,1,83,Competitor,Competitor made better offer,2,4061,34,Male,0,10,Month-to-Month,$44.85,$435.40,$931.20,1,DSL,1,1,17,$49.58,San Diego,California,United States,Credit Card
7253-UVNDW,Churned,1,83,Dissatisfaction,Network reliability,3,2793,52,Female,0,46,Two Year,$54.35,"$2,460.15","$4,539.35",1,DSL,1,1,17,$45.20,Santa Barbara,California,United States,Credit Card
8749-JMNKX,Churned,1,83,Dissatisfaction,Limited range of services,1,4788,80,Male,1,51,Month-to-Month,$93.80,"$4,750.95","$5,880.09",1,Fiber Optic,1,1,30,$22.14,Montebello,California,United States,Bank Withdrawal
9442-JTWDL,Stayed,0,48,,,4,5355,52,Female,0,11,One Year,$20.05,$237.70,$533.05,0,,1,0,0,$26.85,Heber,California,United States,Credit Card
6950-TWMYB,Stayed,0,48,,,3,4387,31,Male,0,54,Two Year,$79.95,"$4,362.05","$6,883.85",1,Fiber Optic,1,1,75,$46.70,Santa Monica,California,United States,Bank Withdrawal
6505-OZNPG,Stayed,0,48,,,4,3909,21,Female,0,6,Two Year,$63.40,$348.80,$358.80,1,Cable,0,0,52,$0.00,Annapolis,California,United States,Mailed Check
5872-OEQNH,Stayed,0,48,,,4,4928,29,Female,0,60,One Year,$44.45,"$2,773.90","$2,773.90",1,DSL,0,1,73,$0.00,Carmichael,California,United States,Bank Withdrawal
4537-CIBHB,Stayed,0,48,,,5,4272,59,Female,0,9,One Year,$20.25,$172.35,$285.30,0,,1,0,0,$12.55,Arvin,California,United States,Credit Card
2863-IMQDR,Stayed,0,48,,,3,6149,52,Female,0,61,Two Year,$89.65,"$5,308.70","$6,739.15",1,DSL,1,1,8,$23.45,San Diego,California,United States,Bank Withdrawal
6969-MVBAI,Stayed,0,48,,,5,2893,66,Female,1,9,Month-to-Month,$90.10,$816.80,"$1,176.80",1,Fiber Optic,1,1,4,$40.00,Davis Creek,California,United States,Bank Withdrawal
7493-GVFIO,Stayed,0,48,,,3,4565,56,Male,0,57,Two Year,$20.55,"$1,252.85","$1,993.28",0,,1,0,0,$12.99,Stockton,California,United States,Credit Card
2521-NPUZR,Stayed,0,48,,,3,5025,26,Male,0,70,Two Year,$101.00,"$7,085.50","$9,959.00",1,Fiber Optic,1,1,59,$41.05,Santa Maria,California,United States,Credit Card
8042-RNLKO,Stayed,0,48,,,3,4163,40,Male,0,66,One Year,$25.45,"$1,699.15","$3,825.67",0,,1,0,0,$32.22,Watsonville,California,United States,Bank Withdrawal
